id,lon,lat
E02005933,459078.504,223429.586999999
E02005930,448228.946,228757.026000001
E02005931,459206.393,224910.613
E02005116,591871.392,174200.024
E02005117,594867.038,173388.608999999
E02005114,604761.921,120972.543
E02005115,592586.427,174687.454
E02005112,608782.929,127895.266000001
E02005113,607375.033,124724.698999999
E02005110,612120.238,135078.697000001
E02005938,449529.818,213211.501
E02005111,615690.363,134490.014
E02005939,448076.179,213122.645
E02005118,594130.283,172499.002
E02005119,591572.025,172062.687000001
E02005026,611482.856,154243.24
E02005027,619364.446,153283.057
E02005025,615636.42,157173.942
E02005022,614909.871,159333.645
E02006837,522466.407,162320.24
E02005023,615930.031,158414.353
E02005020,617776.363,160765.711999999
E02005021,613238.785,159593.581
E02006832,560523.556,165534.429
E02006833,567985.08,157935.586999999
E02006830,468549.841,111775.983999999
E02006831,469481.241,111250.619000001
E02005028,555059.858,175249.132999999
E02006838,484080.29,136028.066
E02006839,487216.283,137358.444
E02003376,433653.541,168213.054
E02003377,455734.711,167830.939999999
E02003374,466845.537,171641.885
E02003375,463878.465,170935.103
E02003372,466214.987,172557.899
E02003373,450913.724,172066.106000001
E02003370,466076.648,175719.311000001
E02003371,466074.544,174442.822000001
E02003378,446620.99,167997.925000001
E02006326,510809.034,165036.745999999
E02003379,448567.021,167918.717
E02006327,508949.839,164969.836999999
E02006324,511381.372,166003.247
E02006325,515445.439,165755.607999999
E02006322,517024.136,166495.723999999
E02006323,510128.9,166454.52
E02006320,510932.443,167011.181
E02006321,515975.607,166964.922
E02004397,574883.952,115753.038000001
E02004396,583748.612,115015.426000001
E02006328,507648.162,164798.786
E02004395,591792.799,120106.574999999
E02006329,513764.132,164626.949999999
E02004394,572658.28,120998.134
E02004393,586732.41,123569.585000001
E02004392,571998.909,127090.692
E02004391,548483.073,99071.9299999997
E02004390,549801.61,99673.2420000006
E02004399,575610.28,108430.221999999
E02004398,574089.066,108980.206
E02003526,466648.526,105848.148
E02003527,462981.603,105885.433
E02003524,463746.457,106214.066
E02003525,465045.812,105898.868000001
E02003522,533405.026,103711.649
E02003523,537803.073,102696.861
E02003520,531736.723,104261.823000001
E02003521,532370.467,103923.308
E02006597,508648.575,125604.107999999
E02003529,466327.592,104992.866
E02006596,516016.91,126511.504000001
E02006595,518468.291,129674.299000001
E02006594,515958.88,130592.482999999
E02006593,517387.079,130776.6
E02006592,511157.743,131250.433
E02006591,518642.841,131434.864
E02006590,517032.864,132176.463
E02006599,508263.611,117211.478
E02006598,519423.46,119793.842
E02003476,486504.333,237801.74
E02003477,482046.682,236692.943
E02003474,487896.003,238281.174000001
E02003475,489506.907,238637.007999999
E02003472,485582.96,239040.461999999
E02003473,482299.779,238497.632999999
E02003470,481240.534,239937.749
E02003471,484183.242,239646.816
E02003478,483153.602,237516.700999999
E02006426,488748.247,157164.044
E02003479,485467.49,237557.926999999
E02006427,489097.003,155572.948999999
E02006424,488798.267,159342.073999999
E02006425,488301.885,158110.691
E02006422,490405.619,159678.937999999
E02006423,486899.437,159677.666999999
E02006420,488867.635,160784.544
E02006421,494804.165,160308.556
E02004416,564790.108,112674.016000001
E02004417,559042.402,110566.881999999
E02004414,547664.203,120290.52
E02006429,534409.669,158167.157
E02004415,549961.437,117146.308
E02004412,558269.715,120968.592
E02004410,550878.275,123309.976
E02004411,547485.179,121751.676999999
E02004418,558341.471,109473.791999999
E02004419,559466.181,109048.927999999
E02004726,447591.87,107161.516000001
E02004727,451561.327,109383.466
E02004724,447993.926,110176.802999999
E02004725,445970.488,108782.707
E02004722,449533.258,113293.039000001
E02004723,449097.702,112426.726
E02003716,489620.098,187525.619000001
E02004720,446402.639,114656.139
E02003717,484775.293,187064.404999999
E02004721,449446.637,114638.223999999
E02003714,491121.299,189392.797
E02003715,484748.129,188517.0
E02003712,483687.756,191523.173
E02003713,489610.35,189759.1
E02003710,485734.079,192559.473999999
E02003711,488649.333,191953.773
E02004728,452026.298,107708.984999999
E02004729,455783.839,107241.013
E02003718,485649.81,186901.107999999
E02004676,460739.282,161547.584000001
E02004677,444204.156,161658.168
E02004675,459404.712,161953.356000001
E02004678,453398.832,159299.793
E02004679,465938.449,158756.717
E02006616,532252.535,119610.014
E02006617,531032.79,119441.012
E02006615,530152.064,119710.51
E02006612,532990.05,123821.442
E02006613,533982.519,123938.695
E02006610,527831.466,128786.679
E02006611,534355.535,125100.287
E02006619,527792.823,117057.642999999
E02005986,429063.414,195127.436000001
E02005985,449101.003,196235.829
E02005984,439879.51,197913.889
E02005983,449403.949,197496.909
E02005982,450498.797,197914.743000001
E02005981,450676.104,198778.147
E02005980,448436.829,199653.581
E02005988,439896.015,190052.648
E02005036,553809.836,173193.062000001
E02005037,551025.756,172115.567
E02005034,552493.045,173998.381999999
E02005035,556006.948,173250.193
E02005032,555206.531,174183.664999999
E02006886,426809.762,189933.208000001
E02005033,557028.64,174006.713
E02005030,553551.595,174407.968
E02005031,560054.149,174312.293
E02006880,621987.607,135844.796
E02005038,553517.116,172055.313999999
E02005039,557092.371,171280.174000001
E02003346,575317.556,164283.560000001
E02003347,576515.16,164264.124
E02003344,577044.034,164878.299000001
E02003345,581330.975,164137.005000001
E02003342,581140.445,165547.093
E02003343,580061.805,165270.456
E02003340,576298.542,165526.556
E02003341,570571.621,165868.216
E02003348,579417.946,164078.323000001
E02006336,520316.024,164219.464
E02003349,580708.079,163969.387
E02006337,522112.683,164161.367000001
E02006334,513470.802,160263.743000001
E02006335,521556.222,165265.955
E02006332,508023.718,163271.511
E02006333,511085.331,160558.799000001
E02006330,511244.855,164181.865
E02006331,515766.488,163602.698999999
E02006338,521141.483,163093.711999999
E02006339,520085.857,162155.495999999
E02003536,464731.114,101339.612
E02003537,466482.503,101080.431
E02003534,465451.855,102220.653999999
E02003535,465635.533,101720.972999999
E02003532,465000.856,102775.618000001
E02003533,464450.878,102544.116
E02003530,465379.399,103658.055
E02003531,466164.179,102923.630999999
E02003538,465412.847,100674.184
E02003539,464288.345,100420.148
E02003446,474889.218,170883.011
E02003447,477689.193,170662.915999999
E02003445,475945.19,172451.362
E02003442,477625.798,173559.395
E02003443,476228.059,172899.905999999
E02003440,478699.761,176009.166999999
E02003441,476369.564,173999.613
E02003448,479662.731,170116.557
E02006436,535840.275,149471.244999999
E02003449,475283.847,170275.093
E02006437,539142.956,143494.367000001
E02006434,540293.657,151045.646
E02006435,531731.997,150291.6
E02006432,532998.964,155601.153000001
E02006433,539445.116,152814.173
E02006430,532687.156,156559.585000001
E02006431,534290.727,155597.846999999
E02006438,532262.969,142813.659
E02006439,485455.877,149081.991
E02004736,460994.289,105777.118000001
E02004737,456839.689,105628.114
E02004734,458154.194,106061.780999999
E02004735,455446.623,105969.073999999
E02004732,449969.864,106351.614
E02004733,452503.361,106243.449999999
E02004730,456871.245,107074.893999999
E02004731,451064.792,106790.841
E02004738,461629.976,105213.062999999
E02004739,455513.765,103378.757999999
E02005166,559751.366,141157.844000001
E02005164,558991.916,141602.398
E02005165,563048.944,141217.627
E02005162,566771.843,144831.267999999
E02005163,557894.902,142060.689999999
E02005160,559181.627,146572.684
E02005161,558590.025,145463.579
E02005168,558125.43,140432.35
E02005169,558618.585,139932.060000001
E02005997,436252.634,218709.392999999
E02005996,444426.035,216964.118000001
E02005995,427713.308,218500.376
E02005994,437532.55,226113.057
E02005993,431247.755,226830.821
E02005992,448548.489,188466.982000001
E02005991,439851.493,188282.918
E02005999,433605.853,211070.683
E02005998,441767.343,213465.161
E02005006,586534.05,138772.766000001
E02005087,551897.619,169974.117000001
E02005007,597193.039,140044.550000001
E02005086,578402.442,143611.181
E02005004,601149.839,139942.460000001
E02005085,574080.847,145093.128
E02005005,605451.895,139165.25
E02005084,583564.324,145195.448999999
E02005002,599435.024,141663.495999999
E02005083,574524.254,151401.914999999
E02005003,599563.663,140708.367000001
E02005082,579770.481,151974.165999999
E02005000,601137.843,141979.789000001
E02005081,570975.042,152641.948000001
E02005001,602986.882,141901.148
E02005080,578258.874,152835.375
E02005008,588460.606,133862.994000001
E02005089,551383.592,167978.791999999
E02005009,594827.883,130858.117000001
E02005088,550818.918,169027.116
E02004366,561021.465,98727.9340000004
E02004367,560120.879,98061.2400000002
E02004364,559703.828,99631.6190000009
E02004365,561693.764,99343.4869999997
E02004362,561919.77,100248.058
E02004363,560605.355,99930.4639999997
E02003356,490544.72,169381.236
E02003357,488241.473,168803.738
E02004361,558916.745,100632.323000001
E02003354,487817.727,170177.607000001
E02003355,486203.862,169938.732999999
E02003352,489632.077,170812.477
E02003353,484819.898,170387.458000001
E02003350,575700.531,163457.125
E02003351,577164.674,162802.696
E02004368,579619.916,112484.982000001
E02004369,581359.698,111454.024
E02003358,486721.897,168170.699999999
E02006387,525718.532,148990.123
E02003359,488296.305,167310.426000001
E02006386,526123.765,149899.793
E02006385,528403.739,151052.929
E02006384,527489.681,151070.423
E02006383,525750.63,151090.479
E02006382,529639.154,152816.325999999
E02006381,524853.603,155724.711999999
E02006380,523098.365,156178.432
E02006389,526133.371,148127.044
E02006388,528069.329,148570.426999999
E02006566,486341.193,107368.033
E02006567,476957.705,107123.478
E02006564,488312.75,121170.550000001
E02006565,497509.263,121142.624
E02006562,502896.266,130108.355
E02006563,481671.671,123274.196
E02006560,489650.646,98554.9989999998
E02006561,489531.326,130127.068
E02006568,486341.061,105637.924000001
E02006569,477472.483,105359.905999999
E02003506,528067.666,105551.328
E02003587,459681.53,91699.8699999992
E02003507,536130.984,105558.266000001
E02003586,458409.954,91813.9700000007
E02003504,530969.046,105851.755000001
E02003585,454863.509,92122.9940000009
E02003505,531777.634,105604.845000001
E02003584,459487.562,92463.1040000003
E02003502,525397.357,106315.384
E02003583,450782.759,94941.0600000005
E02003503,526895.981,106250.142999999
E02003582,448765.293,95095.2359999996
E02003500,531316.271,106655.384
E02003581,449646.877,95519.2479999997
E02003501,529958.881,106541.277000001
E02003580,444928.653,109947.802999999
E02003508,532503.544,105388.721000001
E02003589,449363.233,89459.0590000004
E02003509,528844.271,105343.952
E02003588,450637.973,89536.1840000004
E02003456,476742.086,165791.528000001
E02003457,479829.91,165494.551000001
E02003454,479946.517,168330.948000001
E02003455,471751.326,166546.448999999
E02003452,482403.232,168843.454
E02003453,479009.253,168685.274
E02003450,473487.19,169575.138
E02003451,481394.65,168989.949999999
E02003458,483403.188,164887.442
E02006406,504115.123,171569.014
E02003459,488751.143,251764.798
E02006407,507658.016,171315.870999999
E02006404,506322.05,173385.038000001
E02006405,506251.596,171748.003
E02006402,504577.068,162164.573999999
E02006403,505616.649,174103.122
E02006400,502324.085,163933.934
E02006401,504788.685,164134.972999999
E02006408,508611.441,170636.262
E02006409,505435.623,170661.49
E02004706,477996.561,127910.68
E02004787,441739.284,107288.354
E02004786,438801.428,110119.152000001
E02004704,478601.732,134575.393999999
E02004785,429678.761,108859.975
E02004705,484101.49,131739.547
E02004784,432642.609,112027.447000001
E02004702,480307.593,135229.876
E02004783,435297.984,112699.955
E02004703,466785.385,135038.794
E02004782,435761.957,113589.35
E02004700,479978.314,135935.727
E02004781,434064.694,113643.507999999
E02004780,434610.71,114052.488
E02004708,474594.439,123209.138
E02004789,442164.308,106308.107000001
E02004709,470402.043,115701.640000001
E02004788,416120.153,106149.778999999
E02003687,499488.362,190390.615
E02003686,500374.684,191482.279999999
E02003685,498378.403,193100.217
E02003683,499374.773,197553.083000001
E02003682,496794.189,197513.919
E02003681,496855.007,198860.139
E02003680,487761.721,200466.025
E02003689,500247.579,187708.968
E02003688,493855.247,190705.009
E02005174,577660.401,136157.088
E02005175,576631.614,130612.537
E02005172,570313.068,139143.83
E02005173,558329.537,138280.506999999
E02005171,556696.449,139345.827
E02004842,465633.155,111610.055
E02004840,455457.815,117385.889
E02004841,455030.616,110986.119000001
E02005016,611500.519,166354.557
E02005097,551523.787,155580.960000001
E02005017,610697.313,166139.798
E02005096,553408.102,156450.228
E02005014,613085.915,166513.25
E02005095,554089.705,158863.254000001
E02005015,618784.793,166565.252
E02005094,550468.15,158842.484999999
E02005012,617003.181,167440.449999999
E02005093,557331.082,163388.816
E02005013,615738.726,167367.591
E02005010,617993.844,168087.547
E02005091,555733.96,167885.946
E02005011,619806.74,168037.030999999
E02005090,560708.874,167859.312000001
E02005018,609761.138,164857.248
E02005099,545241.789,154201.969000001
E02005019,620530.852,161405.289999999
E02005098,553034.481,154601.256999999
E02004376,581924.261,109806.652000001
E02004377,578837.451,109378.575999999
E02004374,582937.071,110403.378
E02004375,580469.76,110004.677999999
E02004372,582416.522,110942.924000001
E02004373,579801.185,110875.624
E02003326,578168.634,167937.254000001
E02004370,579040.03,111619.413000001
E02003327,574084.197,167806.308
E02004371,583667.712,111515.387
E02003324,572215.085,168472.003
E02003325,577241.904,168222.821
E02003322,577693.029,169052.221000001
E02003323,578741.825,168668.251
E02003320,576732.019,169351.537
E02003321,572043.974,169101.777000001
E02004378,580297.971,109208.957
E02004379,540702.354,119894.024
E02003328,575826.751,167467.606000001
E02006397,499773.949,167903.832
E02003329,577389.726,167419.918
E02006317,513508.644,168717.055
E02006396,503375.086,168337.252
E02006395,502449.281,170910.390000001
E02006394,499324.337,170832.655999999
E02006393,500928.685,171061.155999999
E02006392,528404.075,142926.891000001
E02006391,529224.634,143543.983999999
E02006390,527645.449,143823.365
E02006318,514743.89,168069.752
E02006399,504707.031,164975.994999999
E02006319,513299.593,167932.407
E02006398,504341.039,166603.471000001
E02006576,529782.371,137890.348999999
E02006577,525637.454,137378.339
E02006574,485774.52,93239.1860000007
E02006575,526301.441,138093.939999999
E02006572,487397.553,104025.085000001
E02006573,480413.238,97236.8589999992
E02006570,486762.862,104814.366
E02006571,484080.831,104758.532
E02006578,527600.33,137209.380000001
E02006579,528933.224,137185.295
E02003516,529299.102,104730.202
E02003597,450769.21,79798.8530000001
E02003517,531025.685,104715.191
E02003596,458381.642,81966.6520000007
E02003514,530584.454,104990.597999999
E02003595,458049.535,83042.6070000008
E02003515,533404.556,104712.236
E02003594,459824.2,84755.5319999997
E02003512,531972.276,105101.997
E02003593,443437.036,87069.2440000009
E02003513,527577.283,105043.057
E02003592,433557.132,87253.6349999998
E02003510,529829.188,105177.904999999
E02003591,449460.418,88507.8389999997
E02003511,526434.605,105191.203
E02003590,463903.897,88678.9120000005
E02003518,528491.411,104638.876
E02003519,529990.947,104383.761
E02003598,455951.39,77863.4330000002
E02003426,486981.504,181223.352
E02003427,487623.11,180385.357000001
E02003424,489726.92,181587.23
E02003425,488596.581,181499.817
E02003422,487275.971,184194.073000001
E02003423,487986.234,182491.936000001
E02003420,502396.061,177220.040999999
E02003421,487341.586,182468.806
E02003428,486627.798,179385.939999999
E02006416,494313.895,163724.618000001
E02003429,490052.818,178223.186000001
E02006417,491208.931,163014.559
E02006414,507093.926,168180.887
E02006415,508309.628,167314.161
E02006412,510910.969,169355.266000001
E02006413,509667.542,168855.505999999
E02006410,509835.029,170589.634
E02006411,504334.582,170351.466
E02006418,492520.009,161903.745999999
E02006419,488536.605,161700.926000001
E02004716,447723.23,118955.182
E02004797,431300.699,95616.0250000004
E02004717,444341.754,118606.813999999
E02004796,426469.957,95541.3120000008
E02004714,443357.935,120553.948000001
E02004795,432637.697,95798.5519999992
E02004715,445522.002,120046.035
E02004794,418708.884,98271.5639999993
E02004712,443500.927,122083.155999999
E02004793,428740.176,100012.857000001
E02004713,444582.664,120767.037
E02004792,444419.987,102300.859999999
E02004710,469632.424,113110.312000001
E02004791,443588.9,103195.831
E02004790,415607.929,105145.905999999
E02004718,445319.981,118725.317
E02004799,424850.522,94974.3460000008
E02004719,449310.724,118399.693
E02004798,423917.709,95259.7870000005
E02003697,482055.988,203105.016000001
E02003696,480907.65,203578.219000001
E02003695,503116.677,181728.773
E02003694,492723.75,181968.661
E02003693,492594.225,182729.351
E02003692,498537.468,183546.421
E02003691,496269.604,185122.194
E02003690,503923.442,187573.692
E02003699,476621.277,195873.075999999
E02003698,486305.441,197307.362
E02005966,453151.949,190856.478
E02005967,451760.967,190334.200999999
E02005964,462198.142,195843.638
E02005965,468905.317,194401.464
E02005962,475073.923,200827.778999999
E02005963,456976.314,196468.628
E02005960,471006.948,205466.159
E02005961,460142.274,205381.517000001
E02005146,637633.934,165381.702
E02005147,638099.695,164960.874
E02005144,636755.578,166170.963
E02005145,630817.939,165048.733999999
E02005142,637363.136,167402.098999999
E02005143,638648.801,166023.119999999
E02005140,638867.92,168608.301999999
E02005968,463252.636,190845.32
E02005141,639323.612,167534.949999999
E02005969,460160.201,189600.306
E02005148,636517.862,164793.198999999
E02005149,573627.419,161650.043
E02003336,581075.7,166658.131999999
E02003337,573841.2,166254.460999999
E02003334,575409.523,166850.129000001
E02003335,576320.051,166801.393999999
E02003332,578271.376,166963.880999999
E02003333,576996.037,166904.482999999
E02003330,574500.908,167130.549000001
E02003331,579791.949,167122.254000001
E02003338,582323.532,166240.851
E02003339,574856.367,165849.957
E02003435,495916.177,175567.533
E02005928,446283.306,236481.312999999
E02006359,499947.41,148966.869000001
E02004400,571737.442,107945.399
E02005029,558882.965,174525.184
E02004413,558855.49,120202.329
E02006614,532793.74,123450.555
E02006618,531414.999,118236.343
E02005987,448383.252,193265.602
E02003444,474867.391,172228.574999999
E02005167,555467.201,140001.373
E02004707,474657.615,124051.875
E02005170,559357.559,139871.805
E02006646,408930.077,187568.014
E02006647,399147.056,186067.663000001
E02006644,409508.062,193711.249
E02006645,393045.104,187958.548
E02006642,413155.463,155003.718
E02006643,424088.044,149134.498
E02006640,425746.397,160699.808
E02006641,401779.137,155133.98
E02004636,385310.843,220045.036
E02004637,383886.21,219197.738
E02006648,388766.422,184532.526000001
E02004634,363629.181,203293.022
E02006649,407385.347,182803.466
E02004635,354468.036,194294.618000001
E02004632,357951.341,210917.703
E02004633,361006.798,206354.377
E02004630,369459.376,212695.537
E02004631,357773.204,212886.189999999
E02004638,385464.033,219085.186000001
E02004639,382883.383,218004.285
E02004166,310124.868,113299.42
E02004167,296476.023,112934.616
E02004164,295382.406,120230.323000001
E02004165,296210.49,113632.862
E02004162,291712.971,90432.4069999997
E02004163,295981.004,88788.4710000008
E02003156,289430.409,66070.6129999999
E02004160,290452.339,91664.4120000005
E02003157,290956.024,65196.2060000002
E02004161,294045.887,91550.5390000008
E02003154,291271.89,67009.1349999998
E02003155,291736.343,66049.8460000008
E02003152,250484.859,52990.9199999999
E02003153,251699.14,52369.193
E02003150,246915.537,54646.1649999991
E02003151,252608.759,53214.0409999993
E02004168,295147.401,112521.464
E02006687,385683.582,156925.918
E02006686,384252.568,157355.823000001
E02006685,386629.123,158058.884
E02006684,385416.727,158370.561000001
E02006683,386584.509,159758.424000001
E02006682,382699.633,160867.756999999
E02006681,380556.528,161117.560000001
E02006680,390707.431,163415.495999999
E02006689,385620.622,155445.242000001
E02006688,384855.105,156607.473999999
E02003936,229903.037,80257.0700000003
E02003937,197346.57,76541.8929999992
E02003934,214017.453,85183.3670000006
E02003935,233219.695,84488.3650000002
E02003932,223355.025,103184.944
E02003933,207430.03,86280.0720000006
E02003930,170322.978,19880.6459999997
E02003931,221544.763,106339.945
E02003116,365755.71,174200.869999999
E02003197,402007.898,94710.3829999994
E02003117,364803.09,173233.007999999
E02003196,400158.552,95556.0859999992
E02003114,365550.93,175468.614
E02003195,404765.159,96239.3469999991
E02003115,364888.072,174983.165999999
E02003194,402299.64,98189.1300000008
E02003112,366018.049,176653.789999999
E02003113,373321.358,175326.344000001
E02003192,410097.138,91641.4780000001
E02003110,366730.084,177076.013
E02003191,414735.333,91801.8790000007
E02003938,190503.491,73882.318
E02003111,364945.152,176673.119000001
E02003190,411204.121,91765.2200000007
E02003939,199170.06,72200.2569999993
E02004129,319112.091,106067.255000001
E02003118,366045.368,172895.823000001
E02003199,400010.531,94083.7609999999
E02003119,367052.651,172134.129000001
E02003198,402900.826,94161.6359999999
E02003026,356148.172,175834.771
E02003027,359251.64,175827.618000001
E02003024,363659.698,176195.298
E02003025,360674.484,176187.597999999
E02003022,358197.669,176626.294
E02003023,362441.4,176494.214
E02003020,356721.661,176903.755999999
E02003021,359684.621,176667.279999999
E02003028,357802.825,175544.124
E02006097,332214.894,108495.149
E02003029,364160.286,175312.369000001
E02006095,344296.118,109283.632999999
E02006094,353241.051,113403.521
E02006093,335490.577,114623.942
E02006092,354159.313,114950.152000001
E02006091,347261.581,115664.5
E02006090,354344.649,116267.516000001
E02006099,316692.124,129001.806
E02006098,333563.031,107137.66
E02004226,257141.013,113419.153000001
E02004227,233608.285,105725.172
E02004224,236364.352,122697.094000001
E02004225,249825.022,119281.446
E02004222,244988.066,126817.885
E02004223,245590.348,126162.778000001
E02003216,416342.88,187763.461999999
E02004220,244988.574,129441.967
E02003217,413358.15,187252.003
E02004221,244523.206,128512.641000001
E02003214,415149.862,188215.502
E02003215,413618.991,187952.233999999
E02003212,420050.606,192806.032
E02003210,403623.612,91040.1290000007
E02003211,406077.36,90457.7210000008
E02004228,242208.989,103082.993000001
E02004229,258408.901,101914.524
E02003218,414807.675,186827.014
E02003219,419431.804,186230.550000001
E02004674,389150.047,216414.448999999
E02004672,387395.187,220783.539999999
E02004673,391202.248,218892.243000001
E02004670,395907.14,227479.801000001
E02004671,381904.939,221121.012
E02006695,389942.346,142119.945
E02006694,387089.569,144591.824999999
E02006693,386362.305,144929.884
E02006692,388464.44,144967.029999999
E02006691,386792.325,151237.899
E02006690,387775.686,151486.321
E02003906,175943.23,53874.6600000001
E02003907,171894.946,49233.9729999993
E02004136,309741.907,95160.2520000003
E02003904,225194.707,53391.2489999998
E02004137,317529.444,91059.3589999992
E02003905,183949.214,53920.8169999998
E02004134,298296.479,96799.1940000001
E02003902,243501.278,55076.3029999994
E02004135,325799.265,94161.0130000003
E02003903,242580.446,52906.3350000009
E02004132,309179.725,99451.5150000006
E02003900,242572.276,58995.6420000009
E02004133,330154.04,98658.4120000005
E02003901,221402.804,55973.4460000005
E02004130,316418.665,100589.954
E02004131,315676.823,99850.5030000005
E02003908,183375.977,45264.9509999994
E02003909,180034.845,44850.3010000009
E02004138,324286.29,90625.1280000005
E02004139,312780.215,89458.1999999993
E02003036,358804.594,174048.229
E02003037,357456.777,173947.191
E02003034,359597.677,174263.034
E02003032,363428.37,174825.707
E02003033,357980.251,174376.828
E02003030,362173.662,175133.396
E02003031,359009.749,174950.017999999
E02006887,359667.014,173076.384
E02006885,407547.519,90811.8550000004
E02006883,407287.684,91488.1420000009
E02003038,363941.329,173897.416999999
E02003039,362893.828,173827.050000001
E02006889,360675.482,173287.040999999
E02006888,360741.005,173996.401000001
E02004236,416155.579,94979.7829999998
E02004237,414543.235,94201.8619999997
E02004234,251499.033,69943.7029999997
E02004235,248265.064,67339.8210000005
E02004232,243289.074,83388.8369999994
E02004233,248100.775,73943.2300000004
E02004230,259181.163,95270.6390000004
E02004231,267510.764,89195.6160000004
E02004238,421387.845,94018.398
E02004239,419469.384,93893.0020000003
E02004646,384870.752,215845.918
E02004647,383040.501,215004.471999999
E02004644,382775.534,216634.720000001
E02004645,386372.801,216130.944
E02004642,385546.498,217000.892000001
E02004643,383712.345,216968.16
E02004640,383941.293,217751.798
E02004641,386903.604,217575.482000001
E02004648,382171.622,214710.5
E02004649,380409.126,214565.736
E02003166,287287.074,61036.3660000004
E02003167,288802.761,60610.2489999998
E02003164,288820.411,62192.7949999999
E02003165,288158.312,61055.6009999998
E02003163,292711.411,63807.5539999995
E02003161,291211.316,64247.3719999995
E02003168,288300.6,59386.1190000009
E02003169,288830.474,57565.6659999993
E02003916,180789.959,32358.4010000005
E02003917,179509.375,32045.7239999995
E02004187,271129.23,125838.51
E02003914,178136.6,34514.5979999993
E02004186,253882.207,131925.441
E02004169,303451.808,111319.573000001
E02003158,292085.535,65262.943
E02006106,320346.628,125283.606000001
E02003159,292070.171,64700.2620000001
E02006107,324167.068,124327.798
E02002997,373390.272,164386.239
E02006104,324992.142,125102.128
E02002996,375706.731,164420.589
E02006105,322716.861,125421.308
E02002995,372155.727,164464.154999999
E02006102,323323.572,126601.185000001
E02002994,377747.673,166270.352
E02006103,328184.434,125614.028999999
E02002993,374224.683,165125.492000001
E02002992,372637.807,165431.59
E02006101,308399.395,127656.465
E02002991,374937.351,165497.127
E02002990,375550.996,166007.991
E02006108,322549.148,123944.572000001
E02006109,321073.132,123303.778000001
E02002999,372643.948,163651.356000001
E02002998,373790.2,163907.207
E02003066,344660.134,175791.522
E02003067,347288.366,175980.878
E02003064,358556.638,167488.197000001
E02003065,346633.375,176664.554
E02003062,357636.263,167810.528000001
E02003063,360224.483,167563.507999999
E02003060,361917.766,168634.664999999
E02003061,356560.383,168052.187000001
E02003068,352421.023,175660.517999999
E02006056,367270.495,142340.118000001
E02003069,341077.119,171984.029999999
E02006057,350152.131,139135.196
E02006054,354330.875,145635.177999999
E02006055,361569.784,143408.785
E02006052,359706.619,147073.154999999
E02006053,377614.935,147364.556
E02006050,377309.398,148050.795
E02006051,351975.91,146912.075999999
E02003897,240970.094,59290.6089999992
E02003896,224988.348,64413.9299999997
E02003895,225732.371,64680.3039999995
E02003894,235889.408,69690.4499999993
E02003893,225326.961,68886.6009999998
E02006059,357131.303,137256.244000001
E02003892,242224.397,70807.216
E02003899,241690.466,59002.9790000003
E02003898,235451.494,59413.9649999999
E02004266,383646.161,86899.7469999995
E02004267,396359.767,81592.0030000005
E02004264,397917.237,93195.9370000008
E02004265,392162.672,88462.6549999993
E02004262,380345.74,103100.163000001
E02004263,394050.299,95265.2609999999
E02004260,390645.783,107219.276000001
E02004261,388924.173,106940.108999999
E02004268,402502.115,78869.0989999995
E02004269,363670.577,116735.662
E02006781,90590.5959999999,10638.1710000001
E02006656,392874.576,172143.228
E02006657,399675.681,171781.163000001
E02006654,391760.688,173130.431
E02006655,398485.526,172234.116
E02006652,391542.749,174331.448999999
E02006653,390265.678,173180.573999999
E02006650,405331.061,180934.623
E02006651,389640.056,177724.972999999
E02004606,393346.548,222681.030999999
E02004607,395536.805,222552.516000001
E02006658,400143.992,170552.204
E02004604,392514.656,223183.988
E02006659,382902.078,170036.905999999
E02004605,396358.532,222950.174000001
E02004602,391894.416,223564.115
E02004603,394705.393,223196.068
E02004600,393977.225,224189.011
E02004601,396703.061,223843.278999999
E02004608,394494.993,221912.708000001
E02004609,391675.047,221726.063999999
E02003946,155436.415,32381.0439999998
E02004176,258885.778,146534.397
E02003947,145011.635,32017.3949999996
E02004177,251515.05,147011.98
E02003944,156593.755,37661.2170000002
E02004174,283294.308,100319.139
E02003945,152794.477,37887.4719999991
E02004175,252200.804,147461.772
E02003942,206153.475,66774.5940000005
E02004172,272646.204,103612.342
E02003943,151258.227,40181.3330000006
E02004173,281288.454,103118.356000001
E02003940,206924.983,70595.1209999993
E02003126,250922.586,59172.8760000002
E02004170,301919.293,107192.575999999
E02003941,207429.445,66651.4739999995
E02003127,246120.1,59036.4839999992
E02004171,298838.53,103892.177999999
E02003124,247125.865,60287.7530000005
E02003125,245608.997,59941.6980000008
E02003122,249945.363,61050.2829999998
E02003123,248567.397,60837.1889999993
E02003120,364299.649,171926.392000001
E02003121,366268.59,171202.051999999
E02003948,146826.986,31146.3159999996
E02004178,247513.096,140235.232000001
E02003949,147192.596,30455.7520000003
E02004179,248770.014,136301.093
E02003128,247464.602,58902.7660000008
E02006116,309807.041,139750.691
E02003129,248803.331,58439.6370000001
E02006117,292101.512,133702.624
E02006114,295800.839,145981.18
E02006115,307197.525,142786.601
E02006112,324013.496,122440.463
E02006113,297014.759,146017.673
E02006110,313689.897,120892.174000001
E02006111,313930.416,120239.544
E02003076,342939.217,165836.323000001
E02003077,351512.783,164635.073000001
E02003074,340571.235,170260.289999999
E02003075,348631.461,168595.216
E02003072,346639.833,170535.924000001
E02003073,347802.234,170224.914000001
